Full Name,Full Name URL,Primary Job Title,Location,Biography,Twitter,LinkedIn,Facebook,Schools Attended
Simon Murdoch,https://www.crunchbase.com/person/simon-murdoch,Managing Partner,"London, England, United Kingdom","Simon set up online bookstore Bookpages in 1996 and sold it to Amazon in 1998. As VP Europe for Amazon, he managed huge growth from start-up through to multimillion turnover and hundreds of staff.  As an Angel investor, he has invested in Shazam, been chairman of VideoIsland (now merged with and renamed LoveFilm, and purchased in Feb 2011 by Amazon.com), Zoopla!  and Shutl (currently chairman). Simon founded and funded FriendsAbroad.com, a social network for developing language skills and contacts abroad which was successfully sold to Lesson Nine GmbH, operators of language learning site Babbel.com.  Simon is currently CEO of StormForward, an e-commerce conversion consultancy which helpsonline retailers to increase their online sales and profits.",http://twitter.com/smrdch,https://www.linkedin.com/in/simonmurdoch,https://www.facebook.com/simon.murdoch.16,"Brunel University, University of Cambridge"
Simone Severini,https://www.crunchbase.com/person/simone-severini-d071,"Director, Quantum Computing","Seattle, Washington, United States","Simone Severini is the Director, Quantum Computing at Amazon Web Services.He attended University of Bristol.",,https://www.linkedin.com/in/simoneseverini/,,University of Bristol
Sireesha Muppala,https://www.crunchbase.com/person/sireesha-muppala,"Specialist SA, Machine Learning / AI Services","Denver, Colorado, United States","Sireesha is a Specialist Solutions Architect,MachineLearning/AI Services at Amazon Web Services (AWS). She provides guidance to AWS customers on their ML/AI workloads. While working full-time, Sireesha earned her Ph.D in May 2013 and Post Doctorate in 2015 from University of Colorado, Colorado Springs. Her Ph.D thesis is, “Multi-tier Internet Service Management using Statistical Learning Techniques (https://dspace.library.colostate.edu/bitstream/handle/10976/264/CUCS2013100001ETDSPECS.pdf?sequence=1.)”. She led the Colorado University team in winning and successfully completing a 2-year research grant from Air Force Research Lab on “Autonomous Job Scheduling in Unmanned Aerial Vehicles”. She is an experienced public speaker and has presented research papers at International Conferences: CoSAC: Coordinated Session-Based Admission Control for Multi-Tier Internet Applications (https://www.researchgate.net/publication/221092402_CoSAC_Coordinated_Session-Based_Admission_Control_for_Multi-Tier_Internet_Applications) at IEEE Int’l Conf. on Computer Communications and Networks (ICCCN), 2009; Regression Based Multi-tier Resource Provisioning for Session Slowdown Guarantees (https://www.researchgate.net/publication/220780958_Regression_Based_Multi-tier_Resource_Provisioning_for_Session_Slowdown_Guarantees) at IEEE Int’l Conf. on Performance, Computing and Communications (IPCCC), 2010. She also published technical articles : Coordinated session-based admission control with statistical learning for multi-tier internet applications (https://www.researchgate.net/publication/222549520_Coordinated_session-based_admission_control_with_statistical_learning_for_multi-tier_internet_applications) in Journal of Network and Computer Applications (JNCA);Regression-based resource provisioning for session slowdown guarantee in multi-tier Internet servers (https://www.researchgate.net/publication/220379377_Regression-based_resource_provisioning_for_session_slowdown_guarantee_in_multi-tier_Internet_servers) and Multi-tier Service Differentiation: Coordinated Resource Provisioning and Admission Control (https://www.researchgate.net/publication/260042453_Multi-tier_Service_Differentiation_Coordinated_Resource_Provisioning_and_Admission_Control) in Journal of Parallel and Distributed Computing (JPDC)",,https://www.linkedin.com/in/sireesha-muppala-6901545/,,
Siva Raghupathy,https://www.crunchbase.com/person/siva-raghupathy,"Director, Database Solutions Architecture","Seattle, Washington, United States",,,https://www.linkedin.com/in/siva-raghupathy-823229/,,
Smiti Deorah,https://www.crunchbase.com/person/smiti-bhatt-deorah,COO & Co-Founder,"Gurgaon, Haryana, India","Responsible for the company's business operations, customer relations and employee development. UCLA, Mumbai University, Reliance and Microsoft alumni. Her extreme attention to detailing and deep affinity to benefit customers by serving them motivated her to leave Microsoft and start Work Advantage.",https://twitter.com/smitibhatt,https://www.linkedin.com/in/smitibhattdeorah,,"University of California, Los Angeles, University of Mumbai"
Soha Hohnecker,https://www.crunchbase.com/person/soha-hohnecker,Head of EMEA Startup & DNB Marketing,"Paris, Ile-de-France, France",,http://twitter.com/SohaHohnecker,https://www.linkedin.com/in/sohahohnecker,,
Sohil Arora,https://www.crunchbase.com/person/sohil-arora,CTO,"Gurgaon, Haryana, India",Sohil Arora serves as the Chief Technology Officer at Game.tv.,,https://www.linkedin.com/in/sohil-arora/,,National Institute of Technology Kurukshetra
Song Nunnallee,https://www.crunchbase.com/person/song-nunnallee,Technical Program Manager II,"Washington, District of Columbia, United States",Song Nunnallee is the Technical Program Manager II at Amazon Web Services (AWS). Song Nunnallee attended James Madison University.,,https://www.linkedin.com/in/song-n-431656123/,,
Sonya Wolfram,https://www.crunchbase.com/person/sonya-wolfram,"Senior Program Manager, Localization","Seattle, Washington, United States","Sonya Wolfram is a Senior Program Manager, Localization at Amazon Web Services (AWS). She attended California State University, Chico.",,https://www.linkedin.com/in/sonyawolfram/,,
Soo Kang,https://www.crunchbase.com/person/soo-kang,Co-Founder / Creative,"San Francisco, California, United States",Soo Kang is a Co-Founder at Coffee Meets Bagel.,,https://www.linkedin.com/in/sookang1,https://www.facebook.com/soo.h.kang,Parsons School of Design
Sophie Eden,https://www.crunchbase.com/person/sophie-eden,Founder,,"Sophie has spent almost a decade hiring Digital & Technology executives for global brands and disruptive digital businesses.  She is a specialist in the Mulitchannel & Consumer industries and has worked with the Boards of most major UK retailers.   Prior to founding Gordon & Eden, Sophie spent 6 years at La Fosse Associates and co-led the Executive Search Practice. Sophie began her career at Hydrogen Plc where she built their Retail Technology team; working with clients such as eBay, ASOS and Amazon.   Sophie is a North London girl who has imported a Mancunian husband. She makes lists for every occasion and has an unhealthy obsession with stationery.",https://twitter.com/SophieEden12,https://www.linkedin.com/in/sophieeden,,
Sourabh Deorah,https://www.crunchbase.com/person/sourabh-deorah,CEO and Co-Founder,"Gurgaon, Haryana, India","Responsible for the strategic developments, corporate programs, partnerships and finance. UCLA, Thapar University, Oracle, Symantec, Amazon and Microsoft alumni. After starting his first venture called Fundoori during his undergraduate itself, his deep penchant for entrepreneurship drove him to come back to India and start Work Advantage.",https://twitter.com/sourabhdeorah,https://www.linkedin.com/in/sourabh-deorah-a4912b1a,https://www.facebook.com/sdeorah,"Thapar University, University of California, Los Angeles"
Spencer Vigil,https://www.crunchbase.com/person/spencer-vigil,Lead QA,"Los Angeles, California, United States",,,https://www.linkedin.com/in/spencer-vigil-90573531,,
Sreejita Deb,https://www.crunchbase.com/person/sreejita-deb,Co-Founder & CEO,"Mumbai, Maharashtra, India","Sreejita currently works at Flyrobe.com- India's largest fashion rental service. At Flyrobe, she leads teams that are responsible for scaling the women's wear category and the company's partnerships with inventory owners. She has formerly held product management and business development roles at established companies such as Google and Amazon as well as been an early team member at TellApart (acquired by Twitter). She is a 2011 Harvard MBA and was Co-Chair of Cyberposium (Tech focused largest student run conference on campus) while at HBS. She is passionate about taking businesses from zero to one and building high performance teams while doing so.",,https://www.linkedin.com/in/sreejitadeb?authType=name&authToken=jU-1&trk=prof-sb-browse_map-name,,Harvard Business School
Sridhar Leekkala,https://www.crunchbase.com/person/sridhar-leekkala,Senior Manager II Software Engineering,"Bentonville, Arkansas, United States","Sridhar is a technology leader and currently responsible for building a Finance data lake in Walmart. He is Sr Manager II Engineering, Global Data Analytics Platform, Walmart. Before working in the Data Analytics area, Sridhar led multiple HR implementations in Walmart. Previously, he worked in Deloitte Consulting, Hyderabad. Sridhar has 15+ years of IT experience in Retail, Healthcare and Finance domains.",https://twitter.com/sridharreddyl,https://www.linkedin.com/in/sridharleekkala/,,
Sridhar Venkataraman,https://www.crunchbase.com/person/sridhar-venkataraman,Co-Founder and Mentor,"Bangalore, Karnataka, India",Sridhar Venkataraman is the Co-Founder and Mentor at BHive Workspace.,,,,
Sriram Venkataraman,https://www.crunchbase.com/person/sriram-venkataraman-c02b,COO/CFO,"Karnataka, India, Asia","Sriram Venkataraman was appointed as Chief Financial Officer of Flipkart in 2020. Prior to joining Flipkart, he worked as a General Manager of Finance at Hindustan Unilever Limited. He earned his MBA from the Indian School of Business and his Chemical Engineering degree from the Indian Institute of Technology, Madras.",,https://www.linkedin.com/in/sriram-venkataraman-a58986/,,"Indian Institute of Technology Madras, Indian School of Business (ISB)"
Stacy Burdette,https://www.crunchbase.com/person/stacy-burdette,Director of Kalamazoo Community,"Kalamazoo, Michigan, United States","Stacy Burdette is the founder of Hacker Gals -- a makerspace-like community group, with a focus on women. She has a BA and an MBA from Western Michigan University, and is currently working on a degree in Psychology and Rhetoric and Writing Studies. Stacy enjoys volunteering and being involved in the Kalamazoo community.",https://twitter.com/Sunday_Stacy,https://www.linkedin.com/in/stacyburdette,https://www.facebook.com/stacy.belinsky,
